volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,latitude,longitude,elevation,eruption_number,vei
282050,Kuchinoerabujima,Stratovolcano(es),2020,Japan,"Japan, Taiwan, Marianas",30.443,130.217,657,16965,2.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17365,1.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17364,2.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17363,2.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17362,2.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17361,3.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17360,4.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17359,4.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17357,4.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17355,4.0
282120,Kujusan,Stratovolcano(es),1996,Japan,"Japan, Taiwan, Marianas",33.086,131.249,1791,17352,4.0
304030,Kunlun Volcanic Group,Pyroclastic cone(s),1951,China,Kamchatka and Mainland Asia,35.52,80.2,5808,19632,2.0
283210,Kurikomayama,Stratovolcano,1950,Japan,"Japan, Taiwan, Marianas",38.961,140.788,1627,18002,2.0
283210,Kurikomayama,Stratovolcano,1950,Japan,"Japan, Taiwan, Marianas",38.961,140.788,1627,18001,2.0
283210,Kurikomayama,Stratovolcano,1950,Japan,"Japan, Taiwan, Marianas",38.961,140.788,1627,18000,1.0
283210,Kurikomayama,Stratovolcano,1950,Japan,"Japan, Taiwan, Marianas",38.961,140.788,1627,17998,2.0
283210,Kurikomayama,Stratovolcano,1950,Japan,"Japan, Taiwan, Marianas",38.961,140.788,1627,17997,1.0
283210,Kurikomayama,Stratovolcano,1950,Japan,"Japan, Taiwan, Marianas",38.961,140.788,1627,17996,1.0
300023,Kurile Lake,Caldera,-6440,Russia,Kamchatka and Mainland Asia,51.45,157.12,81,18903,7.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,22258,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17845,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17844,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17843,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17842,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17841,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17840,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17839,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17838,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17837,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17836,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17835,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17834,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17832,3.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17831,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17830,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17829,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17827,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17826,1.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17825,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17824,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17823,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17821,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17820,3.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17819,4.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17818,2.0
283120,Kusatsu-Shiranesan,Stratovolcano(es),2018,Japan,"Japan, Taiwan, Marianas",36.618,138.528,2165,17816,3.0
285034,Kuttara,Stratovolcano(es),1820,Japan,"Japan, Taiwan, Marianas",42.491,141.16,549,18588,1.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15350,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15349,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15348,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15347,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15346,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15345,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15344,2.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15343,0.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15342,2.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15341,2.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15340,1.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15339,1.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15338,3.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15337,3.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15336,2.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15335,2.0
257070,Kuwae,Caldera,1974,Vanuatu,Melanesia and Australia,-16.829,168.536,-2,15334,1.0
373050,Kverkfjoll,Stratovolcano,1968,Iceland,Iceland and Arctic Ocean,64.653,-16.647,1930,12903,0.0
373050,Kverkfjoll,Stratovolcano,1968,Iceland,Iceland and Arctic Ocean,64.653,-16.647,1930,12902,1.0
373050,Kverkfjoll,Stratovolcano,1968,Iceland,Iceland and Arctic Ocean,64.653,-16.647,1930,12663,1.0
373050,Kverkfjoll,Stratovolcano,1968,Iceland,Iceland and Arctic Ocean,64.653,-16.647,1930,12901,1.0
373050,Kverkfjoll,Stratovolcano,1968,Iceland,Iceland and Arctic Ocean,64.653,-16.647,1930,12900,1.0
373050,Kverkfjoll,Stratovolcano,1968,Iceland,Iceland and Arctic Ocean,64.653,-16.647,1930,12899,0.0
222170,Kyejo,Stratovolcano,1800,Tanzania,Africa and Red Sea,-9.229,33.792,2176,14035,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13058,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13057,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13056,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13055,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13054,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13053,2.0
383010,La Palma,Stratovolcano(es),1971,Spain,Atlantic Ocean,28.57,-17.83,2426,13052,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16102,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16101,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16100,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16099,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16098,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16097,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16096,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16095,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16094,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16093,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16092,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16091,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16090,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16089,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16088,3.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16087,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16086,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16085,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16084,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16083,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16082,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16081,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16080,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16079,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16078,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16077,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16076,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16075,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16074,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16073,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,15950,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16072,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16071,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16070,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16069,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16068,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16067,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,13676,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,13675,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,13674,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16066,2.0
263320,Lamongan,Stratovolcano,1898,Indonesia,Indonesia,-7.981,113.341,1641,16065,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,22123,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,20788,1.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,15003,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,15002,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,15001,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,15000,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14999,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14998,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14997,3.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14996,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14995,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14994,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14993,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14992,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14991,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14990,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14989,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14988,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14987,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14986,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14985,3.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14984,1.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14983,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14982,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14981,0.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14980,2.0
252010,Langila,Complex,2018,Papua New Guinea,Melanesia and Australia,-5.525,148.42,1330,14979,2.0
371080,Langjokull,Subglacial,950,Iceland,Iceland and Arctic Ocean,64.85,-19.7,1100,12548,2.0
371080,Langjokull,Subglacial,950,Iceland,Iceland and Arctic Ocean,64.85,-19.7,1100,12547,0.0
371080,Langjokull,Subglacial,950,Iceland,Iceland and Arctic Ocean,64.85,-19.7,1100,12546,0.0
371080,Langjokull,Subglacial,950,Iceland,Iceland and Arctic Ocean,64.85,-19.7,1100,12545,0.0
371080,Langjokull,Subglacial,950,Iceland,Iceland and Arctic Ocean,64.85,-19.7,1100,12544,2.0
371080,Langjokull,Subglacial,950,Iceland,Iceland and Arctic Ocean,64.85,-19.7,1100,12543,0.0
357122,Lanin,Stratovolcano,560,Chile-Argentina,South America,-39.637,-71.502,3776,12084,0.0
383060,Lanzarote,Fissure vent(s),1824,Spain,Atlantic Ocean,29.03,-13.63,670,13127,2.0
383060,Lanzarote,Fissure vent(s),1824,Spain,Atlantic Ocean,29.03,-13.63,670,13126,3.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,22110,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,20789,1.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11878,3.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11877,3.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11876,1.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11875,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11873,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11872,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11871,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11870,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11869,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11868,4.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11867,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11866,1.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11865,3.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11864,3.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11863,0.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11862,1.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11861,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11860,1.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11859,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11858,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11857,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11856,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11855,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11854,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11853,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11852,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11851,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11850,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11849,1.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11848,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11847,2.0
355100,Lascar,Stratovolcano(es),2017,Chile,South America,-23.37,-67.73,5592,11846,0.0
323080,Lassen Volcanic Center,Stratovolcano,1917,United States,Canada and Western USA,40.492,-121.508,3187,20657,3.0
323080,Lassen Volcanic Center,Stratovolcano,1917,United States,Canada and Western USA,40.492,-121.508,3187,20655,3.0
263260,Lawu,Stratovolcano,1885,Indonesia,Indonesia,-7.625,111.192,3265,15909,1.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,22284,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,22304,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,20790,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,13828,3.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14024,1.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14023,2.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14020,3.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14019,3.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14018,1.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14017,2.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14016,2.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14015,3.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14014,2.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14013,2.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14012,3.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14008,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14007,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14006,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14005,0.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14003,2.0
222120,"Lengai, Ol Doinyo",Stratovolcano,2020,Tanzania,Africa and Red Sea,-2.764,35.914,2962,14002,2.0
264200,Leroboleng,Complex,2003,Indonesia,Indonesia,-8.365,122.833,1095,16308,3.0
264200,Leroboleng,Complex,2003,Indonesia,Indonesia,-8.365,122.833,1095,16307,2.0
264200,Leroboleng,Complex,2003,Indonesia,Indonesia,-8.365,122.833,1095,16306,2.0
264200,Leroboleng,Complex,2003,Indonesia,Indonesia,-8.365,122.833,1095,16305,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,20973,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16304,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16300,1.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16299,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16298,1.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16297,1.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16296,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16295,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16294,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16293,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16292,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16291,3.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16290,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16289,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16288,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16287,3.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16286,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16285,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16284,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16283,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16282,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16281,2.0
264180,Lewotobi,Stratovolcano(es),2003,Indonesia,Indonesia,-8.542,122.775,1703,16279,3.0
360030,Liamuiga,Stratovolcano,160,Saint Kitts and Nevis,West Indies,17.37,-62.8,1156,12339,4.0
360030,Liamuiga,Stratovolcano,160,Saint Kitts and Nevis,West Indies,17.37,-62.8,1156,12337,4.0
370030,Ljosufjoll,Fissure vent(s),960,Iceland,Iceland and Arctic Ocean,64.9,-22.483,1063,12483,2.0
370030,Ljosufjoll,Fissure vent(s),960,Iceland,Iceland and Arctic Ocean,64.9,-22.483,1063,12482,2.0
370030,Ljosufjoll,Fissure vent(s),960,Iceland,Iceland and Arctic Ocean,64.9,-22.483,1063,12481,2.0
370030,Ljosufjoll,Fissure vent(s),960,Iceland,Iceland and Arctic Ocean,64.9,-22.483,1063,12480,3.0
370030,Ljosufjoll,Fissure vent(s),960,Iceland,Iceland and Arctic Ocean,64.9,-22.483,1063,12479,2.0
357110,Llaima,Stratovolcano,2009,Chile,South America,-38.692,-71.729,3125,12077,3.0
357110,Llaima,Stratovolcano,2009,Chile,South America,-38.692,-71.729,3125,12076,2.0
357110,Llaima,Stratovolcano,2009,Chile,South America,-38.692,-71.729,3125,12075,2.0
